search URL:,https://patents.google.com/?q=%28Quantum+Supremacy%29&oq=Quantum+Supremacy
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-108957480-A,A method of reading selection area NDVI value ,成都天地量子科技有限公司,"钱佳君, 刘云杰, 李雷, 叶昕, 周公器, 夏深圳, 吕童, 王驰",2018-08-03,2018-08-03,2018-12-07,,https://patents.google.com/patent/CN108957480A/en,
CN-109089874-A,"The selection of leaf mustard cytoplasmic male sterile line, breeding system, control method ",安徽省农业科学院土壤肥料研究所,"张其安, 方凌, 俞飞飞, 严从生, 王明霞, 王艳, 江海坤",2018-08-16,2018-08-16,2018-12-28,,https://patents.google.com/patent/CN109089874A/en,
WO-2007026767-A1,Light-emitting element and method for fabricating same ,Kyoto University,"Jongwoon Park, Yoichi Kawakami",2005-08-31,2006-08-30,2007-03-08,,https://patents.google.com/patent/WO2007026767A1/en,
CN-109019796-A,"Lacquer mist coagulant, preparation system and method for paint spray booth circulating water treatment ",甘肃农业大学,"张媛, 尹志华",2018-08-06,2018-08-06,2018-12-18,,https://patents.google.com/patent/CN109019796A/en,
CN-105976052-A,Improved quantum-behaved particle swarm optimization algorithm-based multi-region economic dispatch method ,广东工业大学,"李锦焙, 孟安波",2016-04-28,2016-04-28,2016-09-28,,https://patents.google.com/patent/CN105976052A/en,
DE-102012002855-A1,"Method for using excess amounts of electricity for operating huge computer systems, involves proposing and calculating physical simulations of quantum chromodynamics and high-temperature superconductivity ",Ingo Morgenstern,"Ingo Morgenstern, Johannes Schneider, Martin Ransberger, Jan Jurczyk, Manuel Miedl",2012-02-13,2012-02-13,2013-12-05,,https://patents.google.com/patent/DE102012002855A1/en,
JP-2008134143-A,Verification structure and verification method of infrared thermal image array module ,"Ministry Of National Defense Chung Shan Inst Of Science & Technology, 国防部軍備局中山科学研究院","Soho To, 相峰 湯, Kentoku Ko, 建徳 江, Heikoku O, 炳國 翁, Shisho Shi, 志昌 施, Yodo Ko, 耀堂 高, Shunketsu Ra, 俊傑 羅, Santoku Yo, 三徳 楊",2006-11-28,2006-11-28,2008-06-12,,https://patents.google.com/patent/JP2008134143A/en,https://patentimages.storage.googleapis.com/50/de/aa/92de5f8d1c7583/2008134143-3.png
CN-109100995-A,Aluminium electroloysis energy-saving and emission-reduction optimization method based on decisionmaker's preference information ,重庆科技学院,"易军, 白竣仁, 陈雪梅, 李倩, 周伟, 吴凌",2018-03-09,2018-03-09,2018-12-28,,https://patents.google.com/patent/CN109100995A/en,
US-2008315526-A1,Card Deck and Related Methods of Use for Enhancing Standard Card Games ,Randy Raymond Cottingham,Randy Raymond Cottingham,2007-06-19,2007-06-19,2008-12-25,,https://patents.google.com/patent/US20080315526A1/en,https://patentimages.storage.googleapis.com/23/d7/1f/e9b771b8c42a98/US20080315526A1-20081225-D00000.png
CN-110408397-A,A kind of CeCl3:Eu3+The preparation method of fluorescence probe array ,合肥学院,"高大明, 刘辰辰, 陈红, 张立冬, 陈倩云, 张慧, 张凌云, 朱德春, 刘安求, 王晓晨, 张宇刚",2019-08-03,2019-08-03,2019-11-05,,https://patents.google.com/patent/CN110408397A/en,
TW-I700343-B,"Coating liquid, its manufacturing method, ink for electronic device production, electronic device, organic electroluminescence element and photoelectric conversion element ",日商柯尼卡美能達股份有限公司,"北弘志, 田中達夫",2016-07-11,2017-06-27,2020-08-01,2020-08-01,https://patents.google.com/patent/TWI700343B/en,https://patentimages.storage.googleapis.com/3d/2c/99/96a7d1b52a8c58/106121462-A0202-14-0001-17.png
CN-109035156-A,Medicine CT image denoising method based on DNST ,浙江医院,"程芸, 周俊, 田峥, 赵恺伦, 张聚",2018-06-15,2018-06-15,2018-12-18,,https://patents.google.com/patent/CN109035156A/en,
US-2021325607-A1,Optical waveguide device ,Fujitsu Optical Components Limited,Akira Oka,2020-04-15,2021-01-27,2021-10-21,,https://patents.google.com/patent/US20210325607A1/en,https://patentimages.storage.googleapis.com/2f/dc/fc/3db6e28a1fbeb0/US20210325607A1-20211021-D00000.png
TW-200950135-A,Composite material for inorganic phosphor and white LED ,wei-hong Luo,"Naum Soshchin, wei-hong Luo, qi-rui Cai",2008-05-26,2008-05-26,2009-12-01,,https://patents.google.com/patent/TW200950135A/en,
CN-101273460-A,Semiconductor device including a strained superlattice between at least one pair of spaced apart stress regions and associated methods ,梅尔斯科技公司,"罗伯特·J.·梅尔斯, 迈尔柯·伊萨, 斯科特·A.·柯瑞普斯",2005-07-15,2006-07-14,2008-09-24,,https://patents.google.com/patent/CN101273460A/en,https://patentimages.storage.googleapis.com/45/1a/e1/8e80e9eea67f9d/A20068002573500201.png
CN-101195746-A,Orange luminous fluorescent powder and warm white LED used thereof ,罗维鸿,"索辛纳姆, 罗维鸿, 蔡绮睿",2007-03-22,2007-03-22,2008-06-11,,https://patents.google.com/patent/CN101195746A/en,https://patentimages.storage.googleapis.com/17/4d/c3/8b55df33663bcf/A20071008722900151.png
JP-5257967-B2,Semiconductor optical device ,国立大学法人  千葉大学,"成伯 崔, 善博 石谷, 明彦 吉川",2006-05-17,2007-05-16,2013-08-07,2013-08-07,https://patents.google.com/patent/JP5257967B2/en,
CN-110087276-A,A kind of adaptive trunking configuration method in vehicle-mounted opportunistic network ,西北工业大学,"陈曦, 何亦昕, 黄方慧, 杨萌, 哈桑, 杨畅, 宋哲, 翟琪",2019-04-30,2019-04-30,2019-08-02,,https://patents.google.com/patent/CN110087276A/en,
CN-111874890-B,"Red light carbon dot, red light carbon dot-cellulose composite film and preparation method thereof ",五邑大学,"陈叶青, 朱丽娜",2020-07-17,2020-07-17,2022-04-08,2022-04-08,https://patents.google.com/patent/CN111874890B/en,https://patentimages.storage.googleapis.com/69/f8/4d/96cc6c777fba20/HDA0002589406590000011.png
CN-101257053-B,Solar cell and its luminous converting layer ,罗维鸿,"索辛纳姆, 罗维鸿, 蔡绮睿",2008-04-15,2008-04-15,2010-09-22,2010-09-22,https://patents.google.com/patent/CN101257053B/en,https://patentimages.storage.googleapis.com/35/87/08/7be2eaa4846038/S2008100890031E00021.png
CN-101253272-A,"Reflex supplemental testing - a rapid, efficient and highly accurate method to identify subjects with an infection, disease or other condition ",普里特斯特公司,"L·R·格林, A·L·谢尔伍德",2004-12-03,2005-12-02,2008-08-27,,https://patents.google.com/patent/CN101253272A/en,https://patentimages.storage.googleapis.com/46/17/9b/da841342ee2315/A20058004740901061.png
CN-110286668-A,A kind of rail friendship signal system VIM board faults prediction technique based on big data ,广东毓秀科技有限公司,"余捷全, 常伟",2019-07-15,2019-07-15,2019-09-27,,https://patents.google.com/patent/CN110286668A/en,
US-2020141869-A1,New reagents for optical microscopy ,Alda S.R.L.,"Alberto Luini, Vincenzo Manuel MARZULLO, Giuseppe PALUMBO, Federica LICCARDO",2017-06-26,2018-06-26,2020-05-07,,https://patents.google.com/patent/US20200141869A1/en,https://patentimages.storage.googleapis.com/4b/49/89/36494a726d33f3/US20200141869A1-20200507-D00000.png
JP-6933248-B2,"A method for producing a coating liquid for forming an organic film, an organic film, an organic electronic device, and a coating liquid for forming an organic film. ",コニカミノルタ株式会社,"昌紀 後藤, 昌紀 後藤, 北　弘志, 弘志 北, 昇 関根, 昇 関根",2017-03-23,2018-03-22,2021-09-08,2021-09-08,https://patents.google.com/patent/JP6933248B2/en,https://patentimages.storage.googleapis.com/ed/78/13/a181f0e0df10ae/0006933248-8.png
CN-109637930-B,Light-operated IMPATT diode of GaN/Si hetero-junctions lateral type and preparation method thereof ,温州大学,"何明昌, 韦文生, 沈雨冰",2018-11-21,2018-11-21,2019-11-15,2019-11-15,https://patents.google.com/patent/CN109637930B/en,
JP-WO2013111459-A1,"ORGANIC ELECTROLUMINESCENCE ELEMENT EVALUATION METHOD, EVALUATION DEVICE, EVALUATION PROGRAM, RECORDING MEDIUM, AND MANUFACTURING METHOD ",コニカミノルタ株式会社,"鍋田　博之, 博之 鍋田",2012-01-25,2012-12-06,2015-05-11,,https://patents.google.com/patent/JPWO2013111459A1/en,https://patentimages.storage.googleapis.com/46/05/11/6a550132a7862b/2013111459-17.png
CN-107565382-A,A kind of parallel hybrid integrated injection locking Distributed Feedback Laser ,南京大学（苏州）高新技术研究院,"张云山, 施跃春, 赵国旺, 田响, 郑吉林, 陈向飞",2017-09-07,2017-09-07,2018-01-09,,https://patents.google.com/patent/CN107565382A/en,
JP-2013020337-A,Image classification method ,"Nikon Corp, 株式会社ニコン","Kenichi Ishiga, 健一 石賀",2011-07-08,2011-07-08,2013-01-31,,https://patents.google.com/patent/JP2013020337A/en,https://patentimages.storage.googleapis.com/a8/ea/ef/0841664b41ab87/2013020337-226.png
KR-102348376-B1,Organic light emitting device ,엘지디스플레이 주식회사,"이재만, 유태선, 한미영, 안소연, 최희동, 박정수, 한윤덕",2015-09-30,2015-09-30,2022-01-06,2022-01-06,https://patents.google.com/patent/KR102348376B1/en,https://patentimages.storage.googleapis.com/c9/94/b2/9078d19b33a428/112015094468540-pat00001.png
JP-2013102182-A,Semiconductor optical element ,"Chiba Univ, 国立大学法人  千葉大学","Seihaku Sai, 成伯 崔, Yoshihiro Ishitani, 善博 石谷, Akihiko Yoshikawa, 明彦 吉川",2006-05-17,2012-12-30,2013-05-23,,https://patents.google.com/patent/JP2013102182A/en,
WO-2011158934-A1,Photoelectric conversion device ,国立大学法人千葉大学,"吉川　明彦, 一秀 草部, 善博 石谷",2010-06-18,2011-06-17,2011-12-22,,https://patents.google.com/patent/WO2011158934A1/en,https://patentimages.storage.googleapis.com/02/53/32/4188556e3b59ff/JPOXMLDOC01-appb-D000001.png
US-11176498-B2,"Lineage identification and tracking of resource inception, use, and current location ",Bank Of America Corporation,Joseph Benjamin Castinado,2017-02-27,2019-11-22,2021-11-16,2021-11-16,https://patents.google.com/patent/US11176498B2/en,https://patentimages.storage.googleapis.com/b3/77/fe/b74a3cd98aea6d/US11176498-20211116-D00000.png
CN-111199235-A,Image edge extraction method ,深圳市京湾量子遥感科技有限公司,罗芝鸿,2020-01-03,2020-01-03,2020-05-26,,https://patents.google.com/patent/CN111199235A/en,https://patentimages.storage.googleapis.com/d7/92/0f/8fee47aa5ed251/HDA0002354947550000011.png
CN-106186673-A,A kind of fluorescent material and preparation method thereof ,福建江夏学院,"余运龙, 李小燕, 关翔锋, 罗培辉, 江琳沁, 张禹",2016-07-12,2016-07-12,2016-12-07,,https://patents.google.com/patent/CN106186673A/en,
US-10958626-B2,End to end encryption on a network without using certificates ,Bank Of America Corporation,"Joseph Benjamin Castinado, Charles Russell Kendall",2018-07-25,2018-07-25,2021-03-23,2021-03-23,https://patents.google.com/patent/US10958626B2/en,https://patentimages.storage.googleapis.com/ed/80/56/57bd917aac5b41/US10958626-20210323-D00000.png
CN-109127121-A,A kind of beneficiation method recycling copper sulphur tungsten from copper tailings ,江西理工大学,"吴彩斌, 倪帅男, 江领培, 雷阿丽",2017-09-01,2018-08-03,2019-01-04,,https://patents.google.com/patent/CN109127121A/en,
CN-109330669-A,A kind of ultrasound guided puncture image processing system and method based on virtual reality ,迟惠清,迟惠清,2018-09-27,2018-09-27,2019-02-15,,https://patents.google.com/patent/CN109330669A/en,
CN-113747557-B,Power control method for double-layer heterogeneous network ,哈尔滨工程大学,"高洪元, 李慧爽, 苏雨萌, 孙贺麟, 刘亚鹏, 张震宇, 白浩川, 刘凯龙",2021-09-08,2021-09-08,2022-09-27,2022-09-27,https://patents.google.com/patent/CN113747557B/en,https://patentimages.storage.googleapis.com/43/09/81/909fce189a9a3a/HDA0003252359210000011.png
CN-109579633-A,A kind of image-text firework lattice structure application specific standard gunpowder block and preparation method thereof ,苏州天为幕烟花科技有限公司,"征茂德, 陈巧云",2018-12-31,2018-12-31,2019-04-05,,https://patents.google.com/patent/CN109579633A/en,
CN-109579632-A,A kind of image-text firework dot matrix emitter and its molding die for making point paroxysm beam ,苏州天为幕烟花科技有限公司,"征茂德, 陈巧云",2018-12-30,2018-12-30,2019-04-05,,https://patents.google.com/patent/CN109579632A/en,
CN-109631681-A,Fireworks lattice structure application specific standard gunpowder block and preparation method thereof ,苏州天为幕烟花科技有限公司,"征茂德, 陈巧云",2018-12-31,2018-12-31,2019-04-16,,https://patents.google.com/patent/CN109631681A/en,
JP-5319989-B2,Mode-locked solid-state laser device ,富士フイルム株式会社,直史 笠松,2007-09-28,2008-08-29,2013-10-16,2013-10-16,https://patents.google.com/patent/JP5319989B2/en,
CN-101126025-B,Red light fluorescent powder and multilayer light conversion film ,罗维鸿,"索辛纳姆, 罗维鸿, 蔡绮睿",2007-09-26,2007-09-26,2010-10-13,2010-10-13,https://patents.google.com/patent/CN101126025B/en,
WO-2018173553-A1,"Coating film, method for producing coating film, and organic electroluminescence device ",コニカミノルタ株式会社,"昇 関根, 拓己 倉田, 勇作 田中, 伊藤　博人, 小西　敬吏, 北　弘志",2017-03-23,2018-02-14,2018-09-27,,https://patents.google.com/patent/WO2018173553A1/en,https://patentimages.storage.googleapis.com/cf/ff/8b/d0143af81177d5/JPOXMLDOC01-appb-D000011.png
CN-109253660-A,A kind of bullet landing point coordinates acoustic shock wave detection system and detection method ,中国人民解放军63869部队,"于国栋, 王世赞, 王春阳, 吴勇",2018-08-25,2018-08-25,2019-01-22,,https://patents.google.com/patent/CN109253660A/en,
CN-102854797-B,Fired power generating unit Dynamic matrix control multi-model switching method ,"广东电网公司电力科学研究院, 上海交通大学","张曦, 陈世和, 潘凤萍, 阎威武, 罗嘉, 王国良",2012-09-10,2012-09-10,2015-11-18,2015-11-18,https://patents.google.com/patent/CN102854797B/en,
CN-104161167-A,Yeast protein feed using cassava residues as base materials and production method thereof ,广西宏华生物实业股份有限公司,"李翠玲, 杨雯静, 邱洁",2013-08-22,2013-08-22,2014-11-26,,https://patents.google.com/patent/CN104161167A/en,
CN-108947926-A,It is a kind of based on pyrene-oxadiazole derivatives bipolarity compound and its application ,瑞声科技（南京）有限公司,"谢再锋, 孙霞, 张训路, 梁丰",2018-08-03,2018-08-03,2018-12-07,,https://patents.google.com/patent/CN108947926A/en,
CN-109509808-A,A kind of photosensitive IMPATT diode of SiC/Si hetero-junctions lateral type and preparation method thereof ,温州大学,"韦文生, 林宇豪",2018-11-21,2018-11-21,2019-03-22,,https://patents.google.com/patent/CN109509808A/en,
CN-101671560-A,Fluorescent powder used in blue light diodes ,罗维鸿,"索辛纳姆, 罗维鸿, 蔡绮睿",2008-12-04,2008-12-04,2010-03-17,,https://patents.google.com/patent/CN101671560A/en,https://patentimages.storage.googleapis.com/25/36/2e/073525ab3fde9f/A2008101802870036H1.png
CN-109918759-A,A method of assessment Constellation Design ,上海微小卫星工程中心,"吴会英, 姬聪云, 周美江, 齐金玲, 吴宅莲",2019-03-01,2019-03-01,2019-06-21,,https://patents.google.com/patent/CN109918759A/en,
KR-20170113920-A,Prism sheet including nano particle and Backlight unit ,주식회사 상보,"서창환, 정재은, 신준백, 김현수, 김민성, 이한동, 이호준, 김진홍, 남상원, 박재우, 김유한",2016-03-29,2016-03-29,2017-10-13,,https://patents.google.com/patent/KR20170113920A/en,https://patentimages.storage.googleapis.com/c8/b8/86/4e5227c8325e2f/pat00001.png
