search URL:,https://patents.google.com/?q=%28Quantum+Speedup%29&oq=Quantum+Speedup
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
KR-100804447-B1,Level shift circuit and semiconductor integrated cirtuit ,"가부시키가이샤 히타치세이사쿠쇼, 가부시기가이샤 히다치초엘에스아이시스템즈","하야시하로카츠, 타카하시토시로우",2000-10-30,2001-10-29,2008-02-20,2008-02-20,https://patents.google.com/patent/KR100804447B1/en,https://patentimages.storage.googleapis.com/7b/cb/f3/2a60a094e7eda2/112001027781011-pat00001.png
US-2023042201-A1,Quantum computer architecture based on silicon donor qubits coupled by photons ,The University Of British Columbia,"Robert Raussendorf, Xiruo YAN, Jingda WU, Jeffrey Young, Warit ASAVANANT",2020-01-10,2021-01-08,2023-02-09,,https://patents.google.com/patent/US20230042201A1/en,https://patentimages.storage.googleapis.com/9b/22/c3/eb49260cb26d29/US20230042201A1-20230209-D00000.png
US-6992484-B2,Method for analyzing MRI diffusion data ,"The Regents Of The University Of California, The United States Of America As Represented By The Department Of Veterans Affairs",Lawrence R. Frank,2001-04-06,2003-10-06,2006-01-31,2006-01-31,https://patents.google.com/patent/US6992484B2/en,https://patentimages.storage.googleapis.com/de/c8/8a/37a03103b40ba5/US06992484-20060131-D00000.png
US-6548176-B1,Hydroxide-catalyzed bonding ,The Board Of Trustees Of The Leland Stanford Junior University,Dz-Hung Gwo,1997-04-03,1999-06-04,2003-04-15,2003-04-15,https://patents.google.com/patent/US6548176B1/en,https://patentimages.storage.googleapis.com/91/d5/08/efffb428ad69f8/US6548176-drawings-page-2.png
JP-4319553-B2,"Electrophotographic photoreceptor, method for producing electrophotographic photoreceptor, electrophotographic apparatus, process cartridge ",株式会社リコー,"英利 紙, 直博 戸田, 佳明 河崎, 麻衣子 近藤, 良一 北嶋, 成人 小島, 宏 永目",2004-01-08,2004-01-08,2009-08-26,2009-08-26,https://patents.google.com/patent/JP4319553B2/en,
KR-100420311-B1,"Composite member and separating method therefor, bonded substrate stack and separating metod therefore, transfer method for transfer layer, and soi substrate manufacturing method ",캐논 가부시끼가이샤,"야나기타카즈타카, 오오미카즈아키, 사카구찌키요후미, 쿠리스히로카즈",1999-02-02,2000-02-02,2004-03-02,2004-03-02,https://patents.google.com/patent/KR100420311B1/en,
WO-2023209828-A1,"Program for partitioning multiple-qubit observables, method for partitioning multiple-qubit observables, and information processing device ",富士通株式会社,知周 栗田,2022-04-26,2022-04-26,2023-11-02,,https://patents.google.com/patent/WO2023209828A1/en,https://patentimages.storage.googleapis.com/5c/a9/2c/a9f5f57263deab/JPOXMLDOC01-appb-D000004.png
US-5787006-A,Apparatus and method for management of integrated circuit layout verification processes ,"Micron Technology, Inc.","Christophe J. Chevallier, Yarema A. Hryciw",1996-04-30,1996-04-30,1998-07-28,1998-07-28,https://patents.google.com/patent/US5787006A/en,https://patentimages.storage.googleapis.com/88/6f/b7/2333cae289c95c/US5787006-drawings-page-2.png
JP-4954712-B2,Sapphire laser lift-off from nitride flip chip ,ジーイー  ライティング  ソリューションズ  エルエルシー,"ブライオン  エス シェルトン, セバスチャン リボン, イヴァン イリアシェヴィッチ",2003-12-24,2004-12-21,2012-06-20,2012-06-20,https://patents.google.com/patent/JP4954712B2/en,https://patentimages.storage.googleapis.com/30/c2/16/599178dd635d22/0004954712-2.png
US-5099505-A,Method for increasing the accuracy of a radiation therapy apparatus ,Varian Associates,"Edward J. Seppi, Edward G. Shapiro, John M. Pavkovich",1990-07-02,1990-07-02,1992-03-24,1992-03-24,https://patents.google.com/patent/US5099505A/en,https://patentimages.storage.googleapis.com/b3/c7/75/379d35cfab56fa/US5099505-drawings-page-2.png
US-7483508-B2,All-digital frequency synthesis with non-linear differential term for handling frequency perturbations ,Texas Instruments Incorporated,"Robert B. Staszewski, Dirk Leipold",2001-11-27,2002-11-27,2009-01-27,2009-01-27,https://patents.google.com/patent/US7483508B2/en,https://patentimages.storage.googleapis.com/2e/27/8b/4ebd36958c00fd/US07483508-20090127-D00000.png
US-7412428-B2,Application of hebbian and anti-hebbian learning to nanotechnology-based physical neural networks ,"Knowmtech, Llc.",Alex Nugent,2002-03-12,2003-12-30,2008-08-12,2008-08-12,https://patents.google.com/patent/US7412428B2/en,https://patentimages.storage.googleapis.com/77/3f/7d/8728c4c01d35a4/US07412428-20080812-D00000.png
US-7405974-B2,"Semiconductor memory device, page buffer resource assigning method and circuit therefor, computer system and mobile electronic device ",Sharp Kabushiki Kaisha,"Yoshifumi Yaoi, Yasuaki Iwase, Hiroshi Iwata, Akihide Shibata, Yoshinao Morikawa, Masaru Nawaki",2003-05-20,2004-05-19,2008-07-29,2008-07-29,https://patents.google.com/patent/US7405974B2/en,https://patentimages.storage.googleapis.com/62/e9/c9/550c1f0ab464a6/US07405974-20080729-D00000.png
US-5770172-A,Process of forming compounds using reverse micelle or reverse microemulsion systems ,Battelle Memorial Institute,"John C. Linehan, John L. Fulton, Roger M. Bean",1992-01-15,1996-10-04,1998-06-23,1998-06-23,https://patents.google.com/patent/US5770172A/en,
EP-1653810-B1,Chewing gum compositions comprising monatin and methods of making same ,"Cargill, Incorporated","Paula M. Hicks, Timothy W. Abraham, Douglas C. Cameron, Melanie J. Goulson, Michael G. Lindley, Sara C. Mcfarlan, James R. Millis, John Rosazza, Lishan Zhao, David P. Weiner",2003-08-14,2004-08-16,2007-04-25,2007-04-25,https://patents.google.com/patent/EP1653810B1/en,https://patentimages.storage.googleapis.com/a6/74/dd/b9dffeddce2c4c/imgf0001.png
US-2023376817-A1,Systems and Methods for Deterministic Photonic Quantum Computing in a Synthetic Time Dimension ,The Board Of Trustees Of The Leland Stanford Junior University,"Ben Bartlett, Avik Dutt, Shanhui Fan",2020-10-05,2021-10-04,2023-11-23,,https://patents.google.com/patent/US20230376817A1/en,https://patentimages.storage.googleapis.com/33/13/c9/32a80ee337f049/US20230376817A1-20231123-D00000.png
US-5757690-A,Embedded ROM with RAM valid bits for fetching ROM-code updates from external memory ,"Exponential Technology, Inc.",Scott H. R. McMahon,1997-04-23,1997-04-23,1998-05-26,1998-05-26,https://patents.google.com/patent/US5757690A/en,https://patentimages.storage.googleapis.com/a5/04/05/f57f7763c6d040/US5757690-drawings-page-2.png
EP-0803227-B1,Medical ultrasonic diagnostic imaging system with scanning guide for three dimensional imaging ,"Advanced Technology Laboratories, Inc.","Rebecca L. Gandini, Delfin M. Catuano, Jens Ulrich Quistgaard, Lisa M. Butler",1996-04-26,1997-04-25,2004-03-10,2004-03-10,https://patents.google.com/patent/EP0803227B1/en,https://patentimages.storage.googleapis.com/4b/0b/f1/2f178009eb4f0a/00280001.png
KR-100259598-B1,Cooling device boiling and condensing refrigerant ,"오카베 히로무, 가부시키가이샤 덴소","고지 후지요시, 시게루 가도타, 기요시 가와구치, 유키노리 스즈키, 시게루 마에하라, 고지 기시타",1996-06-12,1997-06-11,2000-06-15,2000-06-15,https://patents.google.com/patent/KR100259598B1/en,https://patentimages.storage.googleapis.com/12/d0/7e/f4752d92be6324/pat00002.png
KR-960006638-B1,Tuning method and control system for automatic matching network ,"어플라이드 머티어리얼스, 인코포레이티드, 제임스 조셉 드롱","코린스 케네드, 로데릭 크레이그",1989-08-11,1990-08-10,1996-05-22,1996-05-22,https://patents.google.com/patent/KR960006638B1/en,https://patentimages.storage.googleapis.com/5e/af/50/b546cc94a83bfc/kpo00006.png
JP-4398730-B2,Aluminum oxide materials for optical data storage ,ランダウアー  インコーポレイテッド,アクセルロッド，マーク,2001-12-04,2002-12-04,2010-01-13,2010-01-13,https://patents.google.com/patent/JP4398730B2/en,https://patentimages.storage.googleapis.com/91/fe/a4/0366d7e7c1385f/0004398730-2.png
US-7349878-B1,Simulation method and system for the valuation of derivative financial instruments ,"Options Technology Company, Inc.",Miloje S. Makivic,1996-08-16,2000-05-09,2008-03-25,2008-03-25,https://patents.google.com/patent/US7349878B1/en,https://patentimages.storage.googleapis.com/9f/03/26/b1b7c0170f08a1/US07349878-20080325-D00000.png
US-5117445-A,Electronically enhanced x-ray detector apparatus ,"Varian Associates, Inc.","Edward J. Seppi, Edward G. Shapiro, John M. Pavkovich",1990-07-02,1990-07-02,1992-05-26,1992-05-26,https://patents.google.com/patent/US5117445A/en,https://patentimages.storage.googleapis.com/96/59/e0/85a329d80747b6/US5117445-drawings-page-3.png
JP-5122129-B2,Protein fragment complementation assays for high-throughput and high-content screening ,オデッセイ  セラ，  インコーポレイテッド,"ミクニク，スティーヴン，ウィリアム，ワトソン, レミー，イングリッド, マクドナルド，マーニー, ラマーディン，ジェーン, ユ，ヘレン, ウェストウィック，ジョン，ケー．",2003-02-06,2004-02-06,2013-01-16,2013-01-16,https://patents.google.com/patent/JP5122129B2/en,https://patentimages.storage.googleapis.com/de/57/2d/c102696bca4f3b/0005122129-34.png
US-6334779-B1,Computer-assisted curriculum ,Ncr Corporation,David M. Siefert,1994-03-24,1998-01-05,2002-01-01,2002-01-01,https://patents.google.com/patent/US6334779B1/en,https://patentimages.storage.googleapis.com/9a/35/a2/4838044bd26823/US6334779-drawings-page-3.png
US-6223332-B1,Advanced modular cell placement system with overlap remover with minimal noise ,Lsi Logic Corporation,"Ranko Scepanovic, James S. Koford, Alexander E. Andreev",1996-06-28,2000-02-14,2001-04-24,2001-04-24,https://patents.google.com/patent/US6223332B1/en,https://patentimages.storage.googleapis.com/5c/80/b9/7b51c2e3cf97e5/US06223332-20010424-D00000.png
EP-0485100-B1,Optical amplifiers ,Nortel Networks Corporation,Kevin Christopher Byron,1990-11-09,1991-10-29,1995-03-22,1995-03-22,https://patents.google.com/patent/EP0485100B1/en,https://patentimages.storage.googleapis.com/e5/c4/9a/3444a8a5729bb2/imgf0001.png
KR-0170053-B1,Dry cleaning of garments using gas-jet agitation ,"완다 케이. 덴슨-로우, 휴우즈 에어크라프트 캄파니","엠. 퓨어러 에드나, 와이. 월커슨 안젤라, 더블유. 타운젠드 칼, 시. 챠오 시드니",1994-11-08,1995-11-08,1999-01-15,1999-01-15,https://patents.google.com/patent/KR0170053B1/en,
CN-1309225-C,User bandwidth monitor and control management system and method ,波音公司,"威廉·J·珀普拉, 凯文·M·奥布赖恩",2001-08-31,2002-07-01,2007-04-04,2007-04-04,https://patents.google.com/patent/CN1309225C/en,https://patentimages.storage.googleapis.com/bf/f1/32/cdbb840443659a/C0282141900171.png
US-6492079-B2,"Electrophotographic photoconductor, image forming apparatus, and process cartridge using the photoconductor ","Ricoh Company, Ltd.","Tomoyuki Shimada, Kazukiyo Nagai, Chiaki Tanaka, Michihiko Namba, Shinichi Kawamura",2000-03-28,2001-03-27,2002-12-10,2002-12-10,https://patents.google.com/patent/US6492079B2/en,https://patentimages.storage.googleapis.com/d7/1a/ba/6e54c1aefe4b3d/US06492079-20021210-D00001.png
JP-3697769-B2,Photoelectric conversion element and photoelectric conversion device ,株式会社ニコン,"敦 釜下, 智 鈴木, 忠男 磯貝",1995-02-24,1996-02-21,2005-09-21,2005-09-21,https://patents.google.com/patent/JP3697769B2/en,https://patentimages.storage.googleapis.com/cf/54/a8/5ee0c0f03a07b0/0003697769-2.png
US-5892608-A,Optical receiver device for dark soliton lightwave ,Kokusai Denshin Denwa Kabushiki Kaisha,"Masatoshi Suzuki, Noboru Edagawa, Hidenori Taga, Shu Yamamoto, Shigeyuki Akiba",1994-01-27,1996-12-20,1999-04-06,1999-04-06,https://patents.google.com/patent/US5892608A/en,https://patentimages.storage.googleapis.com/6a/17/2d/b65ff62854aace/US5892608-drawings-page-2.png
US-6524447-B1,Apparatus and method for photocatalytic purification and disinfection of water and ultrapure water ,Titan Technologies,"Gary M. Carmignani, Lee W. Frederick",1999-11-22,2000-11-22,2003-02-25,2003-02-25,https://patents.google.com/patent/US6524447B1/en,https://patentimages.storage.googleapis.com/1f/93/fd/bea534c3d9368f/US06524447-20030225-D00000.png
JP-4427188-B2,Multi-level logic circuit configuration ,オムニベイス  ロジック  インコーポレイテッド,エドガー  ダニー オルソン,1998-05-29,1999-05-21,2010-03-03,2010-03-03,https://patents.google.com/patent/JP4427188B2/en,https://patentimages.storage.googleapis.com/69/a7/ee/6924152a78c3b1/0004427188-39.png
US-7149110-B2,Seek window verify program system and method for a multilevel non-volatile memory integrated circuit system ,"Silicon Storage Technology, Inc.","Hieu Van Tran, Hung Q. Nguyen, Amitay Levi, Isao Nojima",1999-01-14,2003-12-15,2006-12-12,2006-12-12,https://patents.google.com/patent/US7149110B2/en,https://patentimages.storage.googleapis.com/25/62/24/97b28dd16dbcbb/US07149110-20061212-D00000.png
US-7011768-B2,Methods for hydrogen storage using doped alanate compositions ,"Fuelsell Technologies, Inc.","Craig M. Jensen, Scott D. Redmond",2002-07-10,2003-06-16,2006-03-14,2006-03-14,https://patents.google.com/patent/US7011768B2/en,https://patentimages.storage.googleapis.com/35/5d/ab/c65d0639964569/US07011768-20060314-D00000.png
US-6004257-A,Method for ameliorating the aging process and the effects thereof utilizing electromagnetic energy ,Jacobson; Jerry I.,Jerry I. Jacobson,1994-05-25,1995-05-24,1999-12-21,1999-12-21,https://patents.google.com/patent/US6004257A/en,https://patentimages.storage.googleapis.com/a8/5b/83/174869db053ab1/US6004257-drawings-page-2.png
KR-100235850-B1,"Pretreatment solution for electroless plating, electroless plating bath and electroless plating method ","엔도 마사루, 이비덴 가부시키가이샤","벤젠 유안, 모토 아사이",1994-12-27,1995-10-03,1999-12-15,1999-12-15,https://patents.google.com/patent/KR100235850B1/en,
US-7639896-B2,Multimodal image registration using compound mutual information ,"Carestream Health, Inc.","Zhaohui Sun, Lawrence A. Ray",2004-08-09,2004-08-09,2009-12-29,2009-12-29,https://patents.google.com/patent/US7639896B2/en,https://patentimages.storage.googleapis.com/4c/3a/c9/69f5c6b5a7f3d6/US07639896-20091229-D00000.png
EP-0710942-B1,A computer-assisted system for instructing students ,"NCR International, Inc.",David M. Siefert,1994-11-04,1995-10-27,1999-05-06,1999-05-06,https://patents.google.com/patent/EP0710942B1/en,https://patentimages.storage.googleapis.com/02/b8/6d/1496400f069772/00370001.png
US-4464048-A,Laser rangefinders ,Barr & Stroud Limited,Adrian R. Farlow,1981-03-25,1982-03-04,1984-08-07,1984-08-07,https://patents.google.com/patent/US4464048A/en,https://patentimages.storage.googleapis.com/3b/0c/eb/4dc4972fbf5013/US4464048-drawings-page-2.png
US-6859031-B2,Apparatus and method for dynamic diagnostic testing of integrated circuits ,Credence Systems Corporation,"Nader Pakdaman, Steven Kasapi, Itzik Goldberger",2002-02-01,2002-08-26,2005-02-22,2005-02-22,https://patents.google.com/patent/US6859031B2/en,https://patentimages.storage.googleapis.com/1e/34/f9/70e85a27de0d8c/US06859031-20050222-D00000.png
US-8932632-B2,Adhesives and sealants nanotechnology ,"Ppg Industries Ohio, Inc.","Tapesh Yadav, Audrey Vecoven",2003-10-21,2004-10-21,2015-01-13,2015-01-13,https://patents.google.com/patent/US8932632B2/en,https://patentimages.storage.googleapis.com/a0/b5/13/930988343532e7/US08932632-20150113-D00001.png
EP-1478169-B1,Image-capturing apparatus and image processing apparatus ,Nikon Corporation,"Hideo Hoshuyama, Keita Kimura",2003-05-16,2004-05-14,2017-02-15,2017-02-15,https://patents.google.com/patent/EP1478169B1/en,https://patentimages.storage.googleapis.com/82/66/7b/59004479c4b609/imgf0001.png
KR-100698571-B1,Dynamic bandwidth distribution method in passive optical network ,후아웨이 테크놀러지 컴퍼니 리미티드,"페이롱 탄, 준 자오, 유 리우, 지안밍 홍",2003-10-21,2004-10-21,2007-03-21,2007-03-21,https://patents.google.com/patent/KR100698571B1/en,https://patentimages.storage.googleapis.com/84/2f/fc/0d7d1178772cd5/112006028075923-pct00001.png
US-7113967-B2,Efficient quantum computing operations ,"Magiq Technologies, Inc","Richard Cleve, John Watrous",2001-05-29,2002-05-29,2006-09-26,2006-09-26,https://patents.google.com/patent/US7113967B2/en,https://patentimages.storage.googleapis.com/28/54/42/a432ba6a1e86e5/US07113967-20060926-D00000.png
